Run Description:,asdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Run date:,09-17-22-16-19-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
10,270.1687431,494.8966034,33.40468528,20,192.946789,57599.94231,105.0442997,2.02556724,4.105005497,170,1.15,10.373,2001.437042,23.14321551,27.77185861,4.546823493,4.150558681,22031.75785,9.8,9.8,1717.92,0.21,3.332540983,4.044151906,3869.1796,3510.498256,40,11.37851095,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6900.497949,39.68,1.844535928,14596,0.105,1,1
9.5,266.7624084,491.4902688,34.646934,20,192.946789,62204.67951,106.0461956,2.0988649,4.370997707,170,1.15,10.373,2001.437042,23.8073305,30.07241747,5.004924917,4.564905578,22484.96226,9.3,9.3,1717.92,0.21,3.332540983,4.072180406,3869.1796,3510.498256,40,11.35120229,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6963.447657,39.68,1.844535928,14597,0.105,1,1
10.5,274.276453,499.0043134,32.33990983,20,192.946789,53457.08928,104.7802401,1.950697644,-4.166514444,170,1.15,10.373,2001.437042,22.60699158,25.83656181,4.155775604,3.79704931,21554.89579,10.3,10.3,1717.92,0.21,3.332540983,4.010861206,3869.1796,3510.498256,40,11.40927903,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6829.167531,39.68,1.844535928,14598,0.105,1,1
10,272.0980063,507.7543166,34.88873387,21,192.946789,61964.10415,103.2220711,2.094402574,4.156778573,170,1.15,10.373,2001.437042,23.55086239,28.26103487,4.760553556,4.344475504,23456.80302,9.8,9.8,1717.92,0.2205,3.332540983,3.941743037,4062.63858,3686.023169,40,11.2374493,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6732.681691,39.68,1.844535928,14601,0.105,1,1
9.5,268.7964995,504.4528098,36.21161941,21,192.946789,67053.38758,104.1603751,2.170745822,4.416896144,170,1.15,10.373,2001.437042,24.25998869,30.64419624,5.242254496,4.780234191,23942.30953,9.3,9.3,1717.92,0.2205,3.332540983,3.967540676,4062.63858,3686.023169,40,11.20943563,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6790.481978,39.68,1.844535928,14602,0.105,1,1
10.5,276.1111626,511.7674729,33.75122486,21,192.946789,57367.81387,102.9923833,2.016187652,-4.092131173,170,1.15,10.373,2001.437042,22.97602171,26.25831053,4.349258828,3.97259622,22944.91915,10.3,10.3,1717.92,0.2205,3.332540983,3.910832845,4062.63858,3686.023169,40,11.26931347,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6666.684754,39.68,1.844535928,14603,0.105,1,1
11,280.8292656,516.4855759,32.77583411,21,192.946789,53259.6948,102.5666571,1.937296863,-4.238688961,170,1.15,10.373,2001.437042,22.51118438,24.55765569,3.995639072,3.653045312,22413.44927,10.8,10.8,1717.92,0.2205,3.332540983,3.875107332,4062.63858,3686.023169,40,11.30491345,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6593.224277,39.68,1.844535928,14604,0.105,1,1
10,274.0272695,520.6120298,36.37278246,22,192.946789,66603.82012,101.4581191,2.16364676,4.211685264,170,1.15,10.373,2001.437042,23.95850928,28.75021114,4.97428362,4.538392327,24899.90454,9.8,9.8,1717.92,0.231,3.332540983,3.844392614,4256.09756,3861.548082,40,11.09780704,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6573.038864,39.68,1.844535928,14606,0.105,1,1
9.5,270.8305905,517.4153509,37.77630483,22,192.946789,72199.35301,102.3369645,2.242930917,4.465703939,170,1.15,10.373,2001.437042,24.71264688,31.215975,5.479584075,4.995562803,25417.95274,9.3,9.3,1717.92,0.231,3.332540983,3.868143917,4256.09756,3861.548082,40,11.06910608,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6626.132089,39.68,1.844535928,14607,0.105,1,1
10.5,277.9458721,524.5306324,35.1625399,22,192.946789,61527.3238,101.2602729,2.082195619,-4.026116431,170,1.15,10.373,2001.437042,23.34505185,26.68005926,4.542742053,4.148143129,24352.93828,10.3,10.3,1717.92,0.231,3.332540983,3.815672371,4256.09756,3861.548082,40,11.13074153,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6511.928843,39.68,1.844535928,14608,0.105,1,1
11,282.5782559,529.1630163,34.12121132,22,192.946789,56977.52929,100.869755,1.999815804,-4.166181894,170,1.15,10.373,2001.437042,22.84683602,24.92382111,4.171621885,3.812714136,23784.31245,10.8,10.8,1717.92,0.231,3.332540983,3.782269321,4256.09756,3861.548082,40,11.16738168,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6443.4955,39.68,1.844535928,14609,0.105,1,1
11.5,287.9219324,534.5066927,33.22878015,22,192.946789,52933.44586,100.2925688,1.917645751,-4.292710134,170,1.15,10.373,2001.437042,22.44392361,23.41974638,3.850469488,3.522620793,23200.68195,11.3,11.3,1717.92,0.231,3.332540983,3.744456467,4256.09756,3861.548082,40,11.20761671,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6368.395173,39.68,1.844535928,14610,0.105,1,1
9.5,272.8646816,530.3778919,39.34099024,23,192.946789,77643.01482,100.5713614,2.315472409,4.516397917,170,1.15,10.373,2001.437042,25.16530507,31.78775377,5.716913654,5.210891415,26910.3281,9.3,9.3,1717.92,0.2415,3.332540983,3.773605712,4449.55654,4037.072995,40,10.93033954,334.8976618,335.0220426,22.36847869,24.65395369,16,16,10.5,3313.34,6469.793475,39.68,1.844535928,14612,0.105,1,1
10,271.0075532,500.4869135,34.04992379,20,192.946789,59399.69761,106.5269213,2.068078983,4.246771513,170,1.15,10.5985,2044.946543,23.32045328,27.98454394,4.639749607,4.234870343,22358.81234,9.8,9.8,1717.92,0.21,3.3685695,4.085914113,3953.2922,3586.813436,40,11.3471035,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6972.894553,39.68,1.864477436,14631,0.105,1,1
9.5,267.6467959,497.1261562,35.327232,20,192.946789,64228.27211,106.5579106,2.142514978,4.505511821,170,1.15,10.5985,2044.946543,24.0041384,30.32101693,5.10811169,4.658526714,22816.05228,9.3,9.3,1717.92,0.21,3.3685695,4.113536409,3953.2922,3586.813436,40,11.32013799,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,7035.529931,39.68,1.864477436,14632,0.105,1,1
10.5,275.0741528,504.5535132,32.95352506,20,192.946789,55051.29449,105.3510981,1.991874622,-4.201891038,170,1.15,10.5985,2044.946543,22.76743946,26.01993082,4.239898745,3.873374053,21876.93777,10.3,10.3,1717.92,0.21,3.3685695,4.052982468,3953.2922,3586.813436,40,11.37794443,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6901.755257,39.68,1.864477436,14633,0.105,1,1
11,279.8407058,509.3200661,32.01540352,20,192.946789,51172.01563,104.9237531,1.915035159,-4.345606101,170,1.15,10.5985,2044.946543,22.32146824,24.35069263,3.896170525,3.562797715,21376.76924,10.8,10.8,1717.92,0.21,3.3685695,4.015051986,3953.2922,3586.813436,40,11.41211818,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6822.905892,39.68,1.864477436,14634,0.105,1,1
10,272.9787569,513.6241422,35.56623431,21,192.946789,63985.24888,104.6546449,2.138889752,4.298978357,170,1.15,10.5985,2044.946543,23.73696206,28.48435447,4.858125977,4.433002749,23805.80675,9.8,9.8,1717.92,0.2205,3.3685695,3.981406587,4150.95681,3766.154108,40,11.20481882,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6801.362932,39.68,1.864477436,14636,0.105,1,1
9.5,269.7251063,510.3704916,36.92593232,21,192.946789,69323.69256,104.6548919,2.216376283,4.551975418,170,1.15,10.5985,2044.946543,24.46663699,30.90522567,5.350600608,4.878536383,24295.58382,9.3,9.3,1717.92,0.2205,3.3685695,4.006788356,4150.95681,3766.154108,40,11.17701065,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6858.810216,39.68,1.864477436,14637,0.105,1,1
10.5,276.9487474,517.5941327,34.39552085,21,192.946789,59158.50575,103.5452294,2.059328991,-4.129790041,170,1.15,10.5985,2044.946543,23.14449199,26.45084799,4.437588127,4.0527372,23288.80678,10.3,10.3,1717.92,0.2205,3.3685695,3.950868864,4150.95681,3766.154108,40,11.23660807,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6735.616339,39.68,1.864477436,14638,0.105,1,1
11,281.6277177,522.273103,33.39002806,21,192.946789,54843.8228,103.1551208,1.978942444,-4.275210665,170,1.15,10.5985,2044.946543,22.66441665,24.72481817,4.075979052,3.725937601,22751.61148,10.8,10.8,1717.92,0.2205,3.3685695,3.915473593,4150.95681,3766.154108,40,11.27198383,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6662.311629,39.68,1.864477436,14639,0.105,1,1
11.5,287.0138221,527.6592075,32.53023381,21,192.946789,51012.53088,102.5752334,1.898751044,-4.402897421,170,1.15,10.5985,2044.946543,22.2772904,23.24586824,3.763103366,3.4433537,22200.0904,11.3,11.3,1717.92,0.2205,3.3685695,3.875506225,4150.95681,3766.154108,40,11.31069118,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6582.145502,39.68,1.864477436,14640,0.105,1,1
10,274.9499605,526.7613709,37.08254483,22,192.946789,68867.72698,102.8437936,2.21014602,4.354199062,170,1.15,10.5985,2044.946543,24.15347083,28.984165,5.076502346,4.631135155,25271.43412,9.8,9.8,1717.92,0.231,3.3685695,3.882111818,4348.62142,3945.494779,40,11.06398229,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6638.26678,39.68,1.864477436,14641,0.105,1,1
9.5,271.8034167,523.614827,38.52463264,22,192.946789,74734.78499,102.8157579,2.290562762,4.610215145,170,1.15,10.5985,2044.946543,24.92913558,31.48943441,5.593089526,5.098546052,25793.51942,9.3,9.3,1717.92,0.231,3.3685695,3.905440483,4348.62142,3945.494779,40,11.03549036,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6690.954417,39.68,1.864477436,14642,0.105,1,1
10.5,278.8233419,530.6347522,35.83751665,22,192.946789,63533.52698,101.7965829,2.127324554,4.092738157,170,1.15,10.5985,2044.946543,23.52154452,26.88176517,4.635277508,4.232100347,24719.075,10.3,10.3,1717.92,0.231,3.3685695,3.853774248,4348.62142,3945.494779,40,11.09669671,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6577.464745,39.68,1.864477436,14643,0.105,1,1
11,283.4147296,535.2261399,34.76465259,22,192.946789,58751.97787,101.4410434,2.043465128,-4.204984839,170,1.15,10.5985,2044.946543,23.00736506,25.09894371,4.255787578,3.889077487,24144.57082,10.8,10.8,1717.92,0.231,3.3685695,3.820715004,4348.62142,3945.494779,40,11.13324611,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6509.25267,39.68,1.864477436,14644,0.105,1,1
11.5,288.7210694,540.5324797,33.84350092,22,192.946789,54499.92945,100.8989631,1.959612676,-4.331183705,170,1.15,10.5985,2044.946543,22.59056084,23.57275914,3.927351674,3.592375834,23554.06596,11.3,11.3,1717.92,0.231,3.3685695,3.783207522,4348.62142,3945.494779,40,11.17338156,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6434.287791,39.68,1.864477436,14645,0.105,1,1
11.5,279.6129556,542.5903909,35.15676804,23,192.946789,60020.72271,100.3643893,2.0815176,-4.42960983,170,1.15,10.5985,2044.946543,23.29133128,24.30399786,4.091599983,3.741397968,25502.50287,11.3,11.3,1717.92,0.2415,3.3685695,3.768858751,4546.28603,4124.835451,69,10.97166946,335.0236431,335.1534905,22.85474997,25.1899092,16,16,10.5,3313.34,6411.27865,30.7,1.864477436,14650,0.105,1,1
10,271.8463633,506.0772236,34.69516231,20,192.946789,61245.83411,107.0162538,2.110489701,4.37924307,170,1.15,10.824,2088.456044,23.49769106,28.19722927,4.732675722,4.319182005,22681.75664,9.8,9.8,1717.92,0.21,3.404216731,4.126753678,4037.4048,3663.128615,40,11.31661231,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,7043.849413,39.68,1.884207906,14666,0.105,1,1
9.5,268.5311833,502.7620436,36.00753001,20,192.946789,66303.83836,107.011575,2.186016624,4.640809294,170,1.15,10.824,2088.456044,24.20094631,30.5696164,5.211298464,4.75214785,23142.89161,9.3,9.3,1717.92,0.21,3.404216731,4.153965222,4037.4048,3663.128615,40,11.2897055,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,7106.143554,39.68,1.884207906,14667,0.105,1,1
10.5,275.8718526,510.102713,33.56714029,20,192.946789,56686.52859,105.8635192,2.033005055,-4.239115449,170,1.15,10.824,2088.456044,22.92788735,26.20329983,4.324021886,3.949698797,22195.17702,10.3,10.3,1717.92,0.21,3.404216731,4.09418729,4037.4048,3663.128615,40,11.3471035,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6972.938087,39.68,1.884207906,14668,0.105,1,1
11,280.6011364,514.8319967,32.60035013,20,192.946789,52618.85034,105.4722084,1.954763625,-4.391639795,170,1.15,10.824,2088.456044,22.46740374,24.50989498,3.972684792,3.632218943,21689.64562,10.8,10.8,1717.92,0.21,3.404216731,4.056577791,4037.4048,3663.128615,40,11.38120225,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6894.200748,39.68,1.884207906,14669,0.105,1,1
10,273.8595074,519.4939678,36.24373476,21,192.946789,66062.5281,105.127703,2.18327944,4.43207562,170,1.15,10.824,2088.456044,23.92306172,28.70767407,4.955698397,4.521529994,24150.60896,9.8,9.8,1717.92,0.2205,3.404216731,4.020173811,4239.27504,3846.285046,40,11.17310243,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6868.65764,39.68,1.884207906,14671,0.105,1,1
9.5,270.653713,516.2881734,37.64024523,21,192.946789,71655.15878,105.0930357,2.261858632,4.697094487,170,1.15,10.824,2088.456044,24.6732853,31.16625511,5.45894672,4.976838576,24644.23883,9.3,9.3,1717.92,0.2205,3.404216731,4.045136325,4239.27504,3846.285046,40,11.14549732,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6925.729831,39.68,1.884207906,14672,0.105,1,1
10.5,277.7863322,523.4207925,35.03981685,21,192.946789,60998.68036,104.0412833,2.102427255,-4.165680639,170,1.15,10.824,2088.456044,23.31296227,26.64338545,4.525917425,4.132878181,23628.69407,10.3,10.3,1717.92,0.2205,3.404216731,3.99001353,4239.27504,3846.285046,40,11.20453906,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6803.181819,39.68,1.884207906,14673,0.105,1,1
11,282.4261698,528.0606301,34.004222,21,192.946789,56469.96273,103.6865436,2.020588321,-4.312171778,170,1.15,10.824,2088.456044,22.81764892,24.89198064,4.156319031,3.79882989,23085.73582,10.8,10.8,1717.92,0.2205,3.404216731,3.954955028,4239.27504,3846.285046,40,11.23983307,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6730.054126,39.68,1.884207906,14674,0.105,1,1
11.5,287.7766347,533.4110951,33.11701273,21,192.946789,52449.39234,103.1421742,1.938825983,-4.442912428,170,1.15,10.824,2088.456044,22.4172623,23.39192588,3.836490908,3.509938058,22527.99768,11.3,11.3,1717.92,0.2205,3.404216731,3.915284221,4239.27504,3846.285046,40,11.27845103,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6649.976558,39.68,1.884207906,14675,0.105,1,1
10,275.8726516,532.9107119,37.7923072,22,192.946789,71194.28213,103.3019783,2.256503694,4.48797647,170,1.15,10.824,2088.456044,24.34843239,29.21811887,5.178721072,4.723877983,25638.07583,9.8,9.8,1717.92,0.231,3.404216731,3.918960526,4441.14528,4029.441477,40,11.03106976,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6702.142138,39.68,1.884207906,14676,0.105,1,1
9.5,272.7762428,529.8143032,39.27296044,22,192.946789,77339.43822,103.2397961,2.338017477,4.755383978,170,1.15,10.824,2088.456044,25.14562428,31.76289383,5.706594977,5.201529302,26164.20198,9.3,9.3,1717.92,0.231,3.404216731,3.941864218,4441.14528,4029.441477,40,11.00278433,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6754.409609,39.68,1.884207906,14677,0.105,1,1
10.5,279.7008117,536.738872,36.51249341,22,192.946789,65598.81851,102.2776513,2.172435394,4.223328081,170,1.15,10.824,2088.456044,23.6980372,27.08347108,4.727812964,4.316057565,25081.1033,10.3,10.3,1717.92,0.231,3.404216731,3.891009489,4441.14528,4029.441477,40,11.06342848,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6641.666288,39.68,1.884207906,14678,0.105,1,1
11,284.2512033,541.2892636,35.40809386,22,192.946789,60576.30944,101.9568108,2.087098826,-4.231951054,170,1.15,10.824,2088.456044,23.16789411,25.2740663,4.339953271,3.965440838,24500.66227,10.8,10.8,1717.92,0.231,3.404216731,3.858299406,4441.14528,4029.441477,40,11.09975034,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6573.691318,39.68,1.884207906,14679,0.105,1,1
11.5,289.5202064,546.5582667,34.4582217,22,192.946789,56108.47139,101.4496417,2.001604229,-4.36625091,170,1.15,10.824,2088.456044,22.73719807,23.7257719,4.004233861,3.662130876,23903.45897,11.3,11.3,1717.92,0.231,3.404216731,3.821104119,4441.14528,4029.441477,40,11.13978801,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6498.88548,39.68,1.884207906,14680,0.105,1,1
11.5,280.448417,548.8900773,35.79943067,23,192.946789,61908.37727,100.8498502,2.126839097,-4.458038463,170,1.15,10.824,2088.456044,23.44463384,24.46396575,4.171976815,3.814323693,25878.17097,11.3,11.3,1717.92,0.2415,3.404216731,3.804871194,4643.01552,4212.597908,69,10.93705906,335.1523336,335.2877652,23.34102124,25.72586472,16,16,10.5,3313.34,6472.815559,30.7,1.884207906,14685,0.105,1,1
10,272.6851733,511.6675337,35.34040083,20,192.946789,63139.95894,107.4490827,2.152791465,4.512553326,170,1.15,11.0495,2131.965545,23.67492884,28.4099146,4.825601837,4.403493667,23000.83428,9.8,9.8,1717.92,0.21,3.439494531,4.166700845,4121.5174,3739.443795,40,11.28660961,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,7113.393596,39.68,1.903733898,14701,0.105,1,1
9.5,269.4155707,508.397931,36.68782802,20,192.946789,68434.51352,108.3909444,2.229386517,4.786553092,170,1.15,11.0495,2131.965545,24.39775422,30.81821586,5.314485237,4.845768986,23465.60176,9.3,9.3,1717.92,0.21,3.439494531,4.193497682,4121.5174,3739.443795,40,11.26004146,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,7175.32516,39.68,1.903733898,14702,0.105,1,1
10.5,276.6695524,515.6519128,34.18075552,20,192.946789,58364.39146,107.282313,2.074086711,-4.275849907,170,1.15,11.0495,2131.965545,23.08833523,26.38666884,4.408145027,4.02602354,22509.76326,10.3,10.3,1717.92,0.21,3.439494531,4.134505259,4121.5174,3739.443795,40,11.31703535,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,7042.743383,39.68,1.903733898,14703,0.105,1,1
11,281.361567,520.3439273,33.18529674,20,192.946789,54101.50374,105.9639019,1.994444546,-4.426590612,170,1.15,11.0495,2131.965545,22.61333923,24.66909734,4.049199058,3.701640171,21998.97329,10.8,10.8,1717.92,0.21,3.439494531,4.097223842,4121.5174,3739.443795,40,11.35091957,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6964.157707,39.68,1.903733898,14704,0.105,1,1
11.5,286.7595513,525.7419116,32.33464084,20,192.946789,50321.68123,105.4154831,1.914904492,-4.560732299,170,1.15,11.0495,2131.965545,22.2306331,23.19718237,3.738640852,3.421158915,21474.08969,11.3,11.3,1717.92,0.21,3.439494531,4.055156148,4121.5174,3739.443795,40,11.3880036,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6878.392706,39.68,1.903733898,14705,0.105,1,1
10,274.740258,525.3637933,36.9212352,21,192.946789,68196.42007,105.5458886,2.227551493,4.576081585,170,1.15,11.0495,2131.965545,24.10916139,28.93099367,5.053270817,4.610057239,24491.19291,9.8,9.8,1717.92,0.2205,3.439494531,4.058074751,4327.59327,3926.415985,40,11.14187651,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6934.60589,39.68,1.903733898,14706,0.105,1,1
9.5,271.5823198,522.2058551,38.35455813,21,192.946789,74049.24273,106.423907,2.307183987,4.842897426,170,1.15,11.0495,2131.965545,24.8799336,31.42728455,5.567292832,5.075140768,24988.44747,9.3,9.3,1717.92,0.2205,3.439494531,4.082615168,4327.59327,3926.415985,40,11.11461182,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6991.279716,39.68,1.903733898,14707,0.105,1,1
10.5,278.623917,529.2474523,35.68411284,21,192.946789,62888.02339,105.4121281,2.145451523,4.292826992,170,1.15,11.0495,2131.965545,23.48143255,26.83592292,4.614246723,4.213019161,23964.54357,10.3,10.3,1717.92,0.2205,3.439494531,4.028296283,4327.59327,3926.415985,40,11.17324199,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6869.423026,39.68,1.903733898,14708,0.105,1,1
11,283.224622,533.8481573,34.61841594,21,192.946789,58139.43048,104.1627934,2.06222671,-4.34984899,170,1.15,11.0495,2131.965545,22.97088119,25.05914312,4.236659011,3.87172218,23416.29076,10.8,10.8,1717.92,0.2205,3.439494531,3.993580414,4327.59327,3926.415985,40,11.20831627,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6796.491221,39.68,1.903733898,14709,0.105,1,1
11.5,288.5394473,539.1629827,33.70379166,21,192.946789,53923.30331,103.653744,1.978904737,-4.478790194,170,1.15,11.0495,2131.965545,22.5572342,23.53798351,3.90987845,3.576522416,22852.45548,11.3,11.3,1717.92,0.2205,3.439494531,3.9542135,4327.59327,3926.415985,40,11.24684655,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6716.525113,39.68,1.903733898,14710,0.105,1,1
11.5,279.5039824,541.7686927,35.07294248,22,192.946789,59517.55284,103.8688108,2.103842575,-4.591260448,170,1.15,11.0495,2131.965545,23.2713353,24.28313249,4.081116048,3.731885917,24804.69397,11.3,11.3,1717.92,0.231,3.439494531,3.935195174,4533.66914,4113.388174,69,11.04378284,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6685.991028,30.7,1.903733898,14715,0.105,1,1
11.5,281.2838784,555.1897637,36.4420933,23,192.946789,63852.30931,102.1534491,2.172163987,-4.495070074,170,1.15,11.0495,2131.965545,23.5979364,24.62393363,4.252353646,3.887249418,26249.66355,11.3,11.3,1717.92,0.2415,3.439494531,3.840066378,4739.74501,4300.360364,69,10.90335804,335.2837334,335.4248668,23.82729252,26.26182023,16,16,10.5,3313.34,6533.101728,30.7,1.903733898,14720,0.105,1,1
10,273.5239834,517.2578437,35.98563935,20,192.946789,65083.59905,107.8271758,2.194987779,4.646722962,170,1.15,11.275,2175.475046,23.85216661,28.62259994,4.918527951,4.487805329,23316.11237,9.8,9.8,1717.92,0.21,3.474414152,4.205784547,4205.63,3815.758974,40,11.2573734,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,7181.565559,39.68,1.923061641,14736,0.105,1,1
9.5,270.2999581,514.0338184,37.36812602,20,192.946789,70619.32169,108.7462053,2.272582493,4.923368922,170,1.15,11.275,2175.475046,24.59456213,31.06681532,5.417672011,4.939390122,23784.32679,9.3,9.3,1717.92,0.21,3.474414152,4.23216327,4205.63,3815.758974,40,11.23100114,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,7243.108148,39.68,1.923061641,14737,0.105,1,1
10.5,277.4672522,521.2011126,34.79437076,20,192.946789,60083.30185,107.6957703,2.115060127,4.364967531,170,1.15,11.275,2175.475046,23.24878312,26.57003785,4.492268168,4.102348283,22820.52237,10.3,10.3,1717.92,0.21,3.474414152,4.173964701,4205.63,3815.758974,40,11.28759459,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,7111.202196,39.68,1.923061641,14738,0.105,1,1
11,282.1219976,525.8558579,33.77024335,20,192.946789,55620.96738,107.3641408,2.034084497,-4.463649825,170,1.15,11.275,2175.475046,22.75927472,24.8282997,4.125713325,3.771061399,22304.65322,10.8,10.8,1717.92,0.21,3.474414152,4.137017803,4205.63,3815.758974,40,11.32140745,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,7032.802301,39.68,1.923061641,14739,0.105,1,1
11.5,287.4860395,531.2198998,32.89347791,20,192.946789,51663.98869,105.8879996,1.953101178,-4.599080983,170,1.15,11.275,2175.475046,22.36393967,23.33628487,3.808533749,3.484572589,21774.25517,11.3,11.3,1717.92,0.21,3.474414152,4.095243884,4205.63,3815.758974,40,11.35827197,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,6947.11762,39.68,1.923061641,14740,0.105,1,1
10,275.6210086,531.2336189,37.59873565,21,192.946789,70386.13319,105.9109948,2.27167051,4.71089017,170,1.15,11.275,2175.475046,24.29526106,29.15431327,5.150843238,4.698584485,24827.33688,9.8,9.8,1717.92,0.2205,3.474414152,4.095138125,4415.9115,4006.546923,40,11.11155488,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,6999.237772,39.68,1.923061641,14741,0.105,1,1
9.5,272.5109266,528.1235369,39.06887104,21,192.946789,76505.86818,106.7663948,2.352335794,4.979998329,170,1.15,11.275,2175.475046,25.08658191,31.68831399,5.675638945,5.173442961,25328.26027,9.3,9.3,1717.92,0.2205,3.474414152,4.119254102,4415.9115,4006.546923,40,11.08448897,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,7055.489845,39.68,1.923061641,14742,0.105,1,1
10.5,279.4615017,535.0741121,36.32840884,21,192.946789,64829.08116,105.8118133,2.188401907,4.435382609,170,1.15,11.275,2175.475046,23.64990283,27.02846038,4.702576021,4.293160142,24296.52008,10.3,10.3,1717.92,0.2205,3.474414152,4.065745281,4415.9115,4006.546923,40,11.14271199,335.4178424,335.5647952,24.3135638,26.79777575,16,16,10.5,3313.34,6934.375806,39.68,1.923061641,14743,0.105,1,1
