Run Description:,asfd
Run date:,09-15-22-17-27-12
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
9.5,267.524243725135,497.445604046281,35.2329611313619,20,194.495412844037,65372.2843601215,107.656247165085,2.16693535190267,4.57513693403784,180,1.25,10.5975,2061.16513761468,23.9768661604519,30.2865677816235,4.90173814301469,4.83762801743724,23021.7767488521,9.3,9.3,1711.98,0.21,3.37151529158575,4.14349854707514,3785.067,3732.80769230769,40,11.298293137326,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,7086.42237535639,39.68,1.80872576928557,7282,0.105,1,1
10.5,274.963613254084,504.88497357523,32.8684946129928,20,194.495412844037,55928.9746918935,106.440434428412,2.01418175176314,-4.22696310634002,180,1.25,10.5975,2061.16513761468,22.7452057351278,25.9945208401461,4.07165246269317,4.01938660576797,22070.5124612873,10.3,10.3,1711.98,0.21,3.37151529158575,4.08244500330244,3785.067,3732.80769230769,40,11.3565749220453,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6951.25605487871,39.68,1.80872576928557,7283,0.105,1,1
11,279.735330730834,509.65669105198,31.9343457678351,20,194.495412844037,51940.7643700641,105.076906585557,1.93626545193639,-4.36751497665243,180,1.25,10.5975,2061.16513761468,22.3012455351294,24.3286314928684,3.74314199236403,3.69560354276532,21564.1960024431,10.8,10.8,1711.98,0.21,3.37151529158575,4.04422265772718,3785.067,3732.80769230769,40,11.3909802213631,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6871.63730184582,39.68,1.80872576928557,7284,0.105,1,1
11.5,285.205903317558,515.127263638704,31.1395270214439,20,194.495412844037,48402.7545440198,104.46740240195,1.85859106589734,-4.49270066239864,180,1.25,10.5975,2061.16513761468,21.9455472785282,22.8997015080294,3.45906926314953,3.41564468204533,21045.0924077303,11.3,11.3,1711.98,0.21,3.37151529158575,4.0012736329567,3785.067,3732.80769230769,40,11.4285965624634,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6785.01820816084,39.68,1.80872576928557,7285,0.105,1,1
10,272.856708702947,513.966194024093,35.472351106765,21,194.495412844037,65128.4449232144,104.817825958334,2.16367484628599,4.35805575337927,180,1.25,10.5975,2061.16513761468,23.71117368759,28.4534084251079,4.66298113609985,4.60235921815677,24022.1911608221,9.8,9.8,1711.98,0.2205,3.37151529158575,4.01031266565765,3974.32035,3919.44807692308,40,11.1818974813484,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6850.28337688214,39.68,1.80872576928557,7286,0.105,1,1
9.5,269.596426529505,510.705911850651,36.8269479039546,21,194.495412844037,70626.7478250197,105.741612468358,2.24226241653523,4.62205820238791,180,1.25,10.5975,2061.16513761468,24.4380011351412,30.8690540654415,5.13390838349876,5.06659275164243,24518.4988029587,9.3,9.3,1711.98,0.2205,3.37151529158575,4.03591399626766,3974.32035,3919.44807692308,40,11.1538566644562,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6908.37330741104,39.68,1.80872576928557,7287,0.105,1,1
10.5,276.832680809933,517.942166131079,34.3062388867226,21,194.495412844037,60159.2949425565,104.623602533824,2.08302591232458,-4.15514628702869,180,1.25,10.5975,2061.16513761468,23.1211465774398,26.424167517074,4.26092953027227,4.20605038050082,23498.6527807765,10.3,10.3,1711.98,0.2205,3.37151529158575,3.97952758511854,3974.32035,3919.44807692308,40,11.2139140170563,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6783.85012597645,39.68,1.80872576928557,7288,0.105,1,1
11,281.517073873195,522.626559194341,33.3049174158052,21,194.495412844037,55718.5931960382,103.328929208688,2.00148737676706,-4.29918665536206,180,1.25,10.5975,2061.16513761468,22.6431828118858,24.7016539766027,3.91529909198223,3.86538371990358,22954.8015101403,10.8,10.8,1711.98,0.2205,3.37151529158575,3.94385838483234,3974.32035,3919.44807692308,40,11.2495125935238,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6709.82205173558,39.68,1.80872576928557,7289,0.105,1,1
11.5,286.908116985425,528.017602306571,32.4489221505727,21,194.495412844037,51778.1712665806,102.759476643,1.92014509343188,-4.42909366799607,180,1.25,10.5975,2061.16513761468,22.257894086899,23.2256286124164,3.61632828186256,3.57073247170316,22396.5305010257,11.3,11.3,1711.98,0.2205,3.37151529158575,3.90359171476626,3974.32035,3919.44807692308,40,11.2885796426208,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6628.89916159518,39.68,1.80872576928557,7290,0.105,1,1
11.5,277.794969598942,530.092579920088,33.7583172797016,22,194.495412844037,57012.8656792866,102.20423732469,2.04074576925061,-4.53765067954112,180,1.25,10.5975,2061.16513761468,22.9577408952699,23.9559035428903,3.77358730057559,3.72582026136098,24317.8322624302,11.3,11.3,1711.98,0.231,3.37151529158575,3.88831161893532,4163.5737,4106.08846153846,69,11.0860143385551,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6604.4487597685,30.7,1.80872576928557,7295,0.105,1,1
11.5,279.497183266809,542.982918587955,35.0677124088304,23,194.495412844037,61050.6704178742,100.564225593144,2.10635489983416,-4.44576334229942,180,1.25,10.5975,2061.16513761468,23.2700877036408,24.2818306472773,3.93084631928862,3.8809080510188,25735.1182015702,11.3,11.3,1711.98,0.2415,3.37151529158575,3.79600364404613,4352.82705,4292.72884615385,69,10.9466641786543,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6456.57761536904,30.7,1.80872576928557,7300,0.105,1,1
11.5,281.199396934677,555.873257255823,36.3771075379592,24,194.495412844037,65360.4005116693,98.9704671801144,2.17294507159673,-4.35899628226015,180,1.25,10.5975,2061.16513761468,23.5824345120116,24.6077577516643,4.08810533800165,4.03599584067662,27169.7049455425,11.3,11.3,1711.98,0.252,3.37151529158575,3.70797679274953,4542.0804,4479.36923076923,69,10.8088716366378,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6315.31570336698,30.7,1.80872576928557,7305,0.105,1,1
11.5,282.901610602544,568.76359592369,37.6865026670881,25,194.495412844037,69954.6899538414,97.4198615433277,2.2405182362064,-4.25723869311369,180,1.25,10.5975,2061.16513761468,23.8947813203825,24.9336848560513,4.24536435671468,4.19108363033445,28620.5568514909,11.3,11.3,1711.98,0.2625,3.37151529158575,3.623939985588,4731.33375,4666.00961538461,69,10.673024851821,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6180.24543804649,30.7,1.80872576928557,7310,0.105,1,1
11.5,284.603824270412,581.653934591558,38.9958977962169,26,194.495412844037,74847.6378093071,95.9095248571969,2.309183187349,-4.15199002111117,180,1.25,10.5975,2061.16513761468,24.2071281287533,25.2596119604382,4.40262337542772,4.34617141999227,30087.2361181079,11.3,11.3,1711.98,0.273,3.37151529158575,3.54362794616364,4920.5871,4852.65,69,10.5389632005077,354.305639868817,354.944082678522,23.7850080608791,24.1179981737314,16,16,10.5,3378.54,6050.98111306545,30.7,1.80872576928557,7315,0.105,1,1
10,271.764824338359,506.658684659505,34.6324400570821,20,194.495412844037,62384.4014948183,107.20824424287,2.13628154769343,4.44277274747667,180,1.25,10.833,2106.96880733945,23.4804621555843,28.1765545867012,4.54682349287558,4.48780532937543,22898.5212209461,9.8,9.8,1711.98,0.21,3.40877073517466,4.15855658085762,3869.1796,3815.75897435897,40,11.2933651568823,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,7097.66253513667,39.68,1.82871229612518,7316,0.105,1,1
9.5,268.44521386041,503.339074181556,35.9413996969586,20,194.495412844037,67602.1060308834,108.172227193154,2.21290206092477,4.71607822463536,180,1.25,10.833,2106.96880733945,24.1818150380916,30.5454505744315,5.00492491656317,4.93939012152843,23365.8768415933,9.3,9.3,1711.98,0.21,3.40877073517466,4.18598299916501,3869.1796,3815.75897435897,40,11.2663626162959,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,7160.60895938376,39.68,1.82871229612518,7317,0.105,1,1
10.5,275.794309945572,510.688170266718,33.5074920679838,20,194.495412844037,57684.1627758868,107.017350748858,2.05768370762243,-4.25893903778935,180,1.25,10.833,2106.96880733945,22.9122905539331,26.1854749187807,4.15577560383944,4.10234828342701,22405.7354272558,10.3,10.3,1711.98,0.21,3.40877073517466,4.12574429957725,3869.1796,3815.75897435897,40,11.3242288818934,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,7026.05282206414,39.68,1.82871229612518,7318,0.105,1,1
11,280.527216571883,515.421076893029,32.5434887224885,20,194.495412844037,53491.2276035473,106.625956047763,1.97825401607932,-4.40836473372054,180,1.25,10.833,2106.96880733945,22.4532176581322,24.494419263417,3.81965625886101,3.77106139927121,21893.6064272113,10.8,10.8,1711.98,0.21,3.40877073517466,4.08785923160207,3869.1796,3815.75897435897,40,11.3585548332286,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6946.56268895136,39.68,1.82871229612518,7319,0.105,1,1
11.5,285.962442725499,520.856303046645,31.7214804121678,20,194.495412844037,49774.9973006851,105.105297173098,1.89902297535586,-4.53938470101709,180,1.25,10.833,2106.96880733945,22.0843680822486,23.0445579988681,3.52896216035532,3.48457258855992,21368.0543244739,11.3,11.3,1711.98,0.21,3.40877073517466,4.04520170921453,3869.1796,3815.75897435897,40,11.3960844729246,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6859.95468471898,39.68,1.82871229612518,7320,0.105,1,1
10,273.773891569201,520.104501890347,36.1778763884985,21,194.495412844037,67360.0723980554,105.33959823511,2.21058379149819,4.50663273462812,180,1.25,10.833,2106.96880733945,23.9049713744747,28.6859656493696,4.76055355640824,4.69858448473309,24385.1594750937,9.8,9.8,1711.98,0.2205,3.40877073517466,4.05104897127705,4062.63858,4006.54692307692,40,11.1484225105863,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6921.00533913206,39.68,1.82871229612518,7321,0.105,1,1
9.5,270.563445171545,516.89405549269,37.5708083978311,21,194.495412844037,73133.6987691834,106.239812012134,2.29032849456295,4.77288288558534,180,1.25,10.833,2106.96880733945,24.6531974566628,31.1408809978899,5.24225449572466,5.17344296093819,24885.6256809664,9.3,9.3,1711.98,0.2205,3.40877073517466,4.07621017295535,4062.63858,4006.54692307692,40,11.1207277589203,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6978.69713461135,39.68,1.82871229612518,7322,0.105,1,1
10.5,277.704912335995,524.035522657141,34.9771862144632,21,194.495412844037,62135.7384967367,105.18188192839,2.12859339295867,4.23502715403164,180,1.25,10.833,2106.96880733945,23.2965856371853,26.6246692996404,4.34925882847585,4.29316014204281,23856.5851039558,10.3,10.3,1711.98,0.2205,3.40877073517466,4.02066027252501,4062.63858,4006.54692307692,40,11.1802218021572,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6854.85829538144,39.68,1.82871229612518,7323,0.105,1,1
11,282.348554006297,528.679164327443,33.9445175181912,21,194.495412844037,57463.5252837254,104.827283021264,2.04553345831987,-4.33549557362696,180,1.25,10.833,2106.96880733945,22.8027535410388,24.8757311356787,3.99563907180406,3.94461446923477,23306.7040305191,10.8,10.8,1711.98,0.2205,3.40877073517466,3.98534489253009,4062.63858,4006.54692307692,40,11.2157337737625,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6781.01383253369,39.68,1.82871229612518,7324,0.105,1,1
11.5,287.702483363763,534.033093684909,33.0599732108328,21,194.495412844037,53317.8724144805,103.378135757626,1.96250099823445,-4.47198138593325,180,1.25,10.833,2106.96880733945,22.4036559308054,23.377727927797,3.68971582392864,3.64310677354347,22741.6618486074,11.3,11.3,1711.98,0.2205,3.40877073517466,3.94538996226066,4062.63858,4006.54692307692,40,11.2547058397641,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6700.18297613494,39.68,1.82871229612518,7325,0.105,1,1
11.5,278.627162947677,536.394523268823,34.3984660094979,22,194.495412844037,58820.6741814051,103.650528492105,2.0865223420986,-4.57221600330347,180,1.25,10.833,2106.96880733945,23.1104437793623,24.1152456828129,3.85046948750196,3.80164095852703,24689.9845259521,11.3,11.3,1711.98,0.231,3.40877073517466,3.92802073089681,4256.09756,4197.33487179487,69,11.0509737368164,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6672.34613827106,30.7,1.82871229612518,7330,0.105,1,1
11.5,280.367203585941,549.571313907087,35.7369588081629,23,194.495412844037,63080.8515159531,101.965724041584,2.15430374680466,-4.48838847343841,180,1.25,10.833,2106.96880733945,23.4297316279192,24.4484156117418,4.01122315107528,3.96017514351058,26130.5905489386,11.3,11.3,1711.98,0.2415,3.40877073517466,3.83384058450995,4449.55654,4388.12282051282,69,10.9104748135494,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6521.24125151997,30.7,1.82871229612518,7335,0.105,1,1
11.5,282.107244224206,562.748104545352,37.0754516068279,24,194.495412844037,67636.1658860919,100.329775187555,2.22312704991188,-4.38823362736859,180,1.25,10.833,2106.96880733945,23.7490194764761,24.7815855406707,4.1719768146486,4.11870932849413,27589.1050594179,11.3,11.3,1711.98,0.252,3.40877073517466,3.74407090902898,4643.01552,4578.91076923077,69,10.7715612886238,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6376.96463732781,30.7,1.82871229612518,7340,0.105,1,1
11.5,283.847284862471,575.924895183617,38.413944405493,25,194.495412844037,72500.8523159176,98.7393216706111,2.29301502479228,-4.28367775005604,180,1.25,10.833,2106.96880733945,24.0683073250329,25.1147554695996,4.33273047822192,4.27724351347768,29064.5031303809,11.3,11.3,1711.98,0.2625,3.40877073517466,3.6584089782535,4836.4745,4769.69871794872,69,10.634485651449,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6239.07876508359,30.7,1.82871229612518,7345,0.105,1,1
11.5,285.587325500735,589.101685821881,39.752437204158,26,194.495412844037,77684.3220404072,97.1912598900483,2.36399051737064,4.22513135943607,180,1.25,10.833,2106.96880733945,24.3875951735898,25.4479253985285,4.49348414179525,4.43577769846123,30555.7642851206,11.3,11.3,1711.98,0.273,3.40877073517466,3.5765791510169,5029.93348,4960.48666666667,69,10.499489453299,354.428911833292,355.096045159384,24.3135637955653,24.6539536887032,16,16,10.5,3378.54,6107.18261281618,30.7,1.82871229612518,7350,0.105,1,1
10,272.63833183003,512.504692151176,35.3043688968284,20,194.495412844037,64421.0451086474,107.687394811319,2.18097689312892,4.59194472219585,180,1.25,11.0685,2152.77247706422,23.6650313811888,28.3980376574266,4.639749607455,4.5794484404005,23234.3030918993,9.8,9.8,1711.98,0.21,3.44562338170755,4.20049320529773,3953.2922,3898.71025641026,40,11.2620077372557,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,7170.6605464445,39.68,1.84848273335759,7351,0.105,1,1
9.5,269.366183995686,509.232544316832,36.6498382625554,20,194.495412844037,69893.5408883915,108.627764273916,2.25871240228773,4.86749738597705,180,1.25,11.0685,2152.77247706422,24.3867639157313,30.8043333672395,5.10811169011164,5.04115222561963,23705.4103491098,9.3,9.3,1711.98,0.21,3.44562338170755,4.22748408578698,3953.2922,3898.71025641026,40,11.2352061238188,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,7233.21708321617,39.68,1.84848273335759,7352,0.105,1,1
10.5,276.625006637061,516.491366958207,34.1464895229749,20,194.495412844037,59485.6272519092,107.533411196436,2.10108421559253,4.31150471536859,180,1.25,11.0685,2152.77247706422,23.0793753727384,26.3764289974153,4.23989874498571,4.18530996108606,22736.5357047878,10.3,10.3,1711.98,0.21,3.44562338170755,4.16807059088447,3953.2922,3898.71025641026,40,11.2926613017788,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,7099.32624728865,39.68,1.84848273335759,7353,0.105,1,1
11,281.319102412933,521.185462734079,33.1526316771418,20,194.495412844037,55083.1241573638,107.179121427833,2.0202064401455,-4.44956557976098,180,1.25,11.0685,2152.77247706422,22.6051897811351,24.6602070339656,3.89617052535799,3.84651925577711,22218.976616707,10.8,10.8,1711.98,0.21,3.44562338170755,4.1305305519671,3953.2922,3898.71025641026,40,11.3269097731423,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,7020.00953250385,39.68,1.84848273335759,7354,0.105,1,1
11.5,286.71898213344,526.585342454586,32.3034338028917,20,194.495412844037,51181.0072172604,106.630620540611,1.93941212451562,-4.58382336948295,180,1.25,11.0685,2152.77247706422,22.223188885969,23.1894144897067,3.59885505756111,3.55350049507451,21687.2821881478,11.3,11.3,1711.98,0.21,3.44562338170755,4.08817394542249,3953.2922,3898.71025641026,40,11.3642132624994,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6933.45640013649,39.68,1.84848273335759,7355,0.105,1,1
11.5,277.681488687751,529.233224008897,33.671024271093,21,194.495412844037,56488.8713094812,105.906125938926,2.06331824014799,-4.70680310495471,180,1.25,11.0685,2152.77247706422,22.9369177747118,23.9341750692645,3.76310336599472,3.71548107538379,23612.8847174066,11.3,11.3,1711.98,0.2205,3.44562338170755,4.06771982446067,4150.95681,4093.64576923077,69,11.1602689359134,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6900.69185103925,30.7,1.84848273335759,7360,0.105,1,1
11.5,279.459356296412,542.696466617558,35.0386147392942,22,194.495412844037,60683.7537683193,104.153058829006,2.13232313449775,-4.61578567914715,180,1.25,11.0685,2152.77247706422,23.2631466634547,24.2745878227354,3.92735167442833,3.87746165569307,25058.1203427014,11.3,11.3,1711.98,0.231,3.44562338170755,3.96680761620159,4348.62142,4288.58128205128,69,11.0168507091204,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6738.83995353408,30.7,1.84848273335759,7365,0.105,1,1
11.5,281.237223905074,556.15970922622,36.4062052074954,23,194.495412844037,65176.6151866343,102.453841872716,2.20228975283714,-4.51831112201792,180,1.25,11.0685,2152.77247706422,23.5893755521976,24.6150005762062,4.09159998286194,4.03944223600235,26521.870841571,11.3,11.3,1711.98,0.2415,3.44562338170755,3.87078107484513,4546.28603,4483.5167948718,69,10.8750650565,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6584.53363321856,30.7,1.84848273335759,7370,0.105,1,1
11.5,283.015091513735,569.622951834881,37.7737956756967,24,194.495412844037,69988.3489045948,100.804625770134,2.27333241133775,-4.41536886989739,180,1.25,11.0685,2152.77247706422,23.9156044409405,24.9554133296771,4.25584829129555,4.20142281631163,28003.8729568393,11.3,11.3,1711.98,0.252,3.44562338170755,3.77929377692676,4743.95064,4678.45230769231,69,10.735030836768,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6437.27415983421,30.7,1.84848273335759,7375,0.105,1,1
11.5,284.792959122397,583.086194443543,39.1413861438979,25,194.495412844037,75133.8238612876,99.2019213002698,2.34550435761761,-4.30110124572593,180,1.25,11.0685,2152.77247706422,24.2418333296834,25.2958260831479,4.42009659972916,4.36340339662091,29503.245254847,11.3,11.3,1711.98,0.2625,3.44562338170755,3.69203129413598,4941.61525,4873.38782051282,69,10.5969951030582,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6296.60356433074,30.7,1.84848273335759,7380,0.105,1,1
11.5,286.570826731059,596.549437052205,40.5089766120991,26,194.495412844037,80623.7636690189,97.6425657205059,2.4188204168493,4.38374791177996,180,1.25,11.0685,2152.77247706422,24.5680622184263,25.6362388366187,4.58434490816277,4.5253839769302,31018.981263668,11.3,11.3,1711.98,0.273,3.44562338170755,3.60870758289866,5139.27986,5068.32333333333,69,10.4609293556789,354.554893071712,355.25134747499,24.8421195302515,25.189909203675,16,16,10.5,3378.54,6162.10617157255,30.7,1.84848273335759,7385,0.105,1,1
10,273.5118393217,518.350699642846,35.9762977365747,20,194.495412844037,66513.8394685489,109.10508831764,2.22556353603843,4.73153514594781,180,1.25,11.304,2198.57614678899,23.8496006067933,28.619520728152,4.73267572203442,4.67109155142557,23565.7894885559,9.8,9.8,1711.98,0.21,3.48208602021207,4.24148389942148,4037.4048,3981.66153846154,40,11.2314215842354,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,7242.13990083815,39.68,1.86804394194646,7386,0.105,1,1
9.5,270.287154130962,515.126014452108,37.3582768281521,20,194.495412844037,72247.4223795577,109.024911921819,2.30435052150291,5.00993761637722,180,1.25,11.304,2198.57614678899,24.5917127933709,31.0632161600475,5.21129846366012,5.14291432971083,24040.5060271851,9.3,9.3,1711.98,0.21,3.48208602021207,4.26803555849808,4037.4048,3981.66153846154,40,11.2048188193524,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,7304.28764435156,39.68,1.86804394194646,7387,0.105,1,1
10.5,277.455703328549,522.294563649695,34.7854869779659,20,194.495412844037,61336.4715450954,107.990614633921,2.1444108012069,4.44775885323823,180,1.25,11.304,2198.57614678899,23.2464601915437,26.56738307605,4.32402188613197,4.2682716387451,23063.6382603462,10.3,10.3,1711.98,0.21,3.48208602021207,4.20945631029693,4037.4048,3981.66153846154,40,11.261867279984,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,7171.1184248004,39.68,1.86804394194646,7388,0.105,1,1
11,282.110988253982,526.949848575128,33.7617746317952,20,194.495412844037,56716.7942449963,107.673204148223,2.06213539128958,-4.49157995557516,180,1.25,11.304,2198.57614678899,22.757161904138,24.8259948045142,3.97268479185497,3.921977112283,22540.7337385948,10.8,10.8,1711.98,0.21,3.48208602021207,4.17226829599427,4037.4048,3981.66153846154,40,11.2958993293947,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,7092.00953535282,39.68,1.86804394194646,7389,0.105,1,1
11.5,287.475521541381,532.314381862527,32.8853871936157,20,194.495412844037,52622.9456085971,107.161758358579,1.97980101046888,-4.62401330694468,180,1.25,11.304,2198.57614678899,22.3620096896893,23.3342709805454,3.6687479547669,3.6224284015891,22003.1462487346,11.3,11.3,1711.98,0.21,3.48208602021207,4.13022120329784,4037.4048,3981.66153846154,40,11.3331201260175,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,7005.55332577906,39.68,1.86804394194646,7390,0.105,1,1
11.5,278.475855066089,535.248715387235,34.2820753313531,21,194.495412844037,58187.692128992,106.366720660468,2.1069744369178,-4.73976315826957,180,1.25,11.304,2198.57614678899,23.0826796186182,24.0862743846451,3.8364909080608,3.78785537722411,23954.2900645812,11.3,11.3,1711.98,0.2205,3.48208602021207,4.10757855849947,4239.27504,4180.74461538461,69,11.1279591957943,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,6969.23281581266,30.7,1.86804394194646,7395,0.105,1,1
11.5,280.291549645147,548.998409966293,35.6787634690905,22,194.495412844037,62602.1694501109,104.599591343124,2.17811035830436,-4.64623553624577,180,1.25,11.304,2198.57614678899,23.4158495475472,24.4339299626579,4.0042338613547,3.95328235285912,25421.9993808107,11.3,11.3,1711.98,0.231,3.48208602021207,4.00470403352166,4441.14528,4379.82769230769,69,10.9833635871511,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,6803.97706233348,30.7,1.86804394194646,7400,0.105,1,1
11.5,282.107244224206,562.748104545352,37.0754516068279,23,194.495412844037,67341.4867216473,102.887500916832,2.25031136566251,-4.54620013046855,180,1.25,11.304,2198.57614678899,23.7490194764761,24.7815855406707,4.1719768146486,4.11870932849413,26908.9652446511,11.3,11.3,1711.98,0.2415,3.48208602021207,3.90685660072589,4643.01552,4578.91076923077,69,10.8405655073678,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,6646.50023071841,30.7,1.86804394194646,7405,0.105,1,1
11.5,283.922938803265,576.497799124411,38.4721397445654,24,194.495412844037,72421.5150328338,101.226434232699,2.32357575636362,-4.44039195979507,180,1.25,11.304,2198.57614678899,24.082189405405,25.1292411186835,4.3397197679425,4.28413630412914,28414.2147216018,11.3,11.3,1711.98,0.252,3.48208602021207,3.81367656585716,4844.88576,4777.99384615385,69,10.6995439844327,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,6496.28660851637,30.7,1.86804394194646,7410,0.105,1,1
11.5,285.738633382323,590.247493703469,39.8688278823028,25,194.495412844037,77859.3877588225,99.6128890382756,2.39801606621912,4.45300564274597,180,1.25,11.304,2198.57614678899,24.4153593343339,25.4768966966962,4.5074627212364,4.44956327976415,29937.160208582,11.3,11.3,1711.98,0.2625,3.48208602021207,3.7248377506767,5046.756,4977.07692307692,69,10.5604116008389,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,6352.8648035856,30.7,1.86804394194646,7415,0.105,1,1
11.5,287.554327961382,603.997188282528,41.2655160200402,26,194.495412844037,83666.0841001145,98.043571973675,2.47362634804354,4.52217530007208,180,1.25,11.304,2198.57614678899,24.7485292632628,25.824552274709,4.6752056745303,4.61499025539916,31476.8206006705,11.3,11.3,1711.98,0.273,3.48208602021207,3.6400436780851,5248.62624,5176.16,69,10.4235393939301,354.683583584076,355.40998962534,25.3706752649377,25.7258647186468,16,16,10.5,3378.54,6215.79739013668,30.7,1.86804394194646,7420,0.105,1,1
11.5,277.416699894971,527.228060216117,33.4673405843396,20,194.495412844037,55618.0062276112,109.61312342825,2.07835649648698,-4.87076156886893,180,1.25,11.5395,2244.37981651376,22.8883304934097,23.883475297471,3.73864085197269,3.69135630810369,22822.6977023941,11.3,11.3,1711.98,0.21,3.51817077694403,4.25694303067588,4121.5174,4064.61282051282,69,11.2437601818127,354.814983370385,355.571971610435,25.8992309996239,26.2618202336186,16,16,10.5,3378.54,7213.4291715518,30.7,1.88740242729647,7425,0.105,1,1
